Word1,Word2,Relation,Missing
lệnh,lịnh,SYN,lịnh
lết_bết,lệt_bệt,SYN,"lết_bết,lệt_bệt"
lệt_sệt,sền_sệt,SYN,lệt_sệt
lêu_đêu,lêu_nghêu,SYN,"lêu_đêu,lêu_nghêu"
lêu_lổng,lêu_bêu,SYN,lêu_bêu
lêu_lổng,lêu_têu,SYN,lêu_têu
lêu_nghêu,lều_khều,SYN,"lêu_nghêu,lều_khều"
lêu_nghêu,lều_nghều,SYN,"lêu_nghêu,lều_nghều"
lêu_têu,lêu_bêu,SYN,"lêu_têu,lêu_bêu"
lều_bều,lều_phều,SYN,"lều_bều,lều_phều"
lếu_láo,láo_lếu,SYN,"lếu_láo,láo_lếu"
li_biệt,ly_biệt,SYN,li_biệt
li_biệt,phân_li,SYN,"li_biệt,phân_li"
li_biệt,phân_ly,SYN,li_biệt
li_gián,ly_gián,SYN,"li_gián,ly_gián"
li_tán,ly_tán,SYN,li_tán
li_tâm,ly_tâm,SYN,li_tâm
li_ti,lí_tí,SYN,lí_tí
lí,thiên_lí,SYN,thiên_lí
lí_liệu_pháp,lý_liệu_pháp,SYN,"lí_liệu_pháp,lý_liệu_pháp"
lí_liệu_pháp,vật_lí_trị_liệu,SYN,"lí_liệu_pháp,vật_lí_trị_liệu"
lí_liệu_pháp,vật_lý_trị_liệu,SYN,lí_liệu_pháp
lí_luận,lí_sự,SYN,lí_sự
lí_nhí,nhi_nhí,SYN,nhi_nhí
lí_số,lí_số,SYN,"lí_số,lí_số"
lí_sự,lý_sự,SYN,lí_sự
lí_sự_cùn,lý_sự_cùn,SYN,"lí_sự_cùn,lý_sự_cùn"
lí_thuyết_tập_hợp,lý_thuyết_tập_hợp,SYN,"lí_thuyết_tập_hợp,lý_thuyết_tập_hợp"
lí_thuyết_thông_tin,lý_thuyết_thông_tin,SYN,"lí_thuyết_thông_tin,lý_thuyết_thông_tin"
lí_thuyết_tương_đối,lý_thuyết_tương_đối,SYN,lí_thuyết_tương_đối
lí_thuyết_xác_suất,lý_thuyết_xác_suất,SYN,"lí_thuyết_xác_suất,lý_thuyết_xác_suất"
lí_tính,lý_tính,SYN,lí_tính
lí_tưởng_hoá,lý_tưởng_hoá,SYN,"lí_tưởng_hoá,lý_tưởng_hoá"
lích_chích,lích_rích,SYN,"lích_chích,lích_rích"
lích_kích,lỉnh_kỉnh,SYN,lích_kích
lích_kích,lủng_củng,SYN,lích_kích
lịch_duyệt,lịch_lãm,SYN,lịch_duyệt
liếm,liếm_láp,SYN,liếm_láp
liệm,tẩm_liệm,SYN,tẩm_liệm
liên_kết,kết_liên,SYN,kết_liên
liền_tù_tì,tù_tì,SYN,tù_tì
liến,liến_láu,SYN,"liến,liến_láu"
liến_thoắng,tía_lia,SYN,tía_lia
liểng_xiểng,xiểng_liểng,SYN,xiểng_liểng
liệt_giường,liệt_giường_liệt_chiếu,SYN,liệt_giường_liệt_chiếu
liệu,liệu_chừng,SYN,liệu_chừng
liệu_hồn,giờ_hồn,SYN,"liệu_hồn,giờ_hồn"
liệu_hồn,liệu_cái_thần_hồn,SYN,"liệu_hồn,liệu_cái_thần_hồn"
liệu_hồn,liệu_chừng,SYN,"liệu_hồn,liệu_chừng"
liệu_hồn,liệu_thần_hồn,SYN,"liệu_hồn,liệu_thần_hồn"
linh_cảm,linh_giác,SYN,linh_giác
lỉnh,lỏn,SYN,"lỉnh,lỏn"
lỉnh,nhót,SYN,lỉnh
lính_thuỷ,thuỷ_binh,SYN,"lính_thuỷ,thuỷ_binh"
lính_thuỷ,thuỷ_quân,SYN,lính_thuỷ
líu_díu,líu_ríu,SYN,líu_díu
líu_lo,lăng_líu,SYN,lăng_líu
líu_lo,líu_lô,SYN,líu_lô
líu_quýu,luống_cuống,SYN,líu_quýu
líu_quýu,luýnh_quýnh,SYN,"líu_quýu,luýnh_quýnh"
líu_ríu,líu_nhíu,SYN,líu_nhíu
líu_tíu,tíu_tít,SYN,líu_tíu
lo_liệu,tính_liệu,SYN,tính_liệu
lo_lót,luồn_lót,SYN,luồn_lót
loạc_choạc,chuệnh_choạc,SYN,"loạc_choạc,chuệnh_choạc"
loạn,loàn,SYN,loàn
loạn_lạc,tao_loạn,SYN,tao_loạn
loạn_li,loạn_ly,SYN,"loạn_li,loạn_ly"
loạn_luân,loạn_dâm,SYN,loạn_dâm
loạn_ngôn,lộng_ngôn,SYN,loạn_ngôn
loạn_sắc,mù_màu,SYN,loạn_sắc
loạn_trí,loạn_óc,SYN,"loạn_trí,loạn_óc"
loạn_xạ,loạn_xị,SYN,loạn_xị
loang_loáng,nhoang_nhoáng,SYN,nhoang_nhoáng
loảng_xoảng,xủng_xoảng,SYN,xủng_xoảng
loáng,nhoáng,SYN,nhoáng
loạng_choạng,loạng_quạng,SYN,loạng_quạng
loạt,xê_ri,SYN,xê_ri
loạt_soạt,sột_soạt,SYN,loạt_soạt
loăn_xoăn,loăn_quăn,SYN,"loăn_xoăn,loăn_quăn"
loằng_ngoằng,ngùng_ngoằng,SYN,ngùng_ngoằng
lóc_cóc,lốc_cốc,SYN,lốc_cốc
lóc_ngóc,lóp_ngóp,SYN,lóc_ngóc
lọc_lõi,lõi_đời,SYN,lõi_đời
lọc_xọc,lóc_xóc,SYN,"lọc_xọc,lóc_xóc"
lòi,tòi,SYN,tòi
lòi_xỉ,lộ_xỉ,SYN,"lòi_xỉ,lộ_xỉ"
lom_khom,lòm_khòm,SYN,lòm_khòm
lom_khom,lum_khum,SYN,lum_khum
lõm_bõm,lỗ_mỗ,SYN,"lõm_bõm,lỗ_mỗ"
lọm_cọm,lụm_cụm,SYN,"lọm_cọm,lụm_cụm"
lọm_khọm,lụm_cụm,SYN,"lọm_khọm,lụm_cụm"
lon_ton,lon_xon,SYN,lon_xon
lon_ton,ton_ton,SYN,ton_ton
lòn,luồn,SYN,lòn
lọn,đọn,SYN,đọn
long_lóc,lông_lốc,SYN,"long_lóc,lông_lốc"
lòng_đen,tròng_đen,SYN,lòng_đen
lòng_đỏ,tròng_đỏ,SYN,tròng_đỏ
lòng_trắng,tròng_trắng,SYN,tròng_trắng
lỏng_chỏng,lơ_thơ,SYN,lỏng_chỏng
lỏng_chỏng,lưa_thưa,SYN,lỏng_chỏng
lóng_cóng,lóng_ngóng,SYN,lóng_cóng
lóng_lánh,nhấp_nhánh,SYN,nhấp_nhánh
lóng_nhóng,lóng_ngóng,SYN,lóng_nhóng
lót_dạ,dằn_bụng,SYN,dằn_bụng
lót_dạ,lót_lòng,SYN,lót_lòng
lô_nhô,lô_xô,SYN,lô_xô
lổ_đổ,lốm_đốm,SYN,lổ_đổ
lổ_đổ,lỗ_chỗ,SYN,lổ_đổ
lỗ_đít,hậu_môn,SYN,lỗ_đít
lỗ_lãi,lờ_lãi,SYN,lờ_lãi
lố_bịch,lố_lỉnh,SYN,lố_lỉnh
lốc_lịch,blốc,SYN,lốc_lịch
lồm_cồm,lồm_ngồm,SYN,lồm_ngồm
lộn_bậy,lộn_bậy_lộn_bạ,SYN,"lộn_bậy,lộn_bậy_lộn_bạ"
lộn_nhào,lộn_phèo,SYN,lộn_phèo
lộn_nhèo,lộn_phèo,SYN,"lộn_nhèo,lộn_phèo"
lộn_phèo,lộn_tùng_phèo,SYN,"lộn_phèo,lộn_tùng_phèo"
lộn_tiết,lộn_máu,SYN,"lộn_tiết,lộn_máu"
lộn_tùng_phèo,tùng_phèo,SYN,"lộn_tùng_phèo,tùng_phèo"
lông_bông,bông_lông,SYN,bông_lông
lông_bông,lang_bang,SYN,lang_bang
lông_bông,lăng_băng,SYN,lăng_băng
lông_lốc,trọc_lốc,SYN,"lông_lốc,trọc_lốc"
lông_mi,lông_nheo,SYN,lông_nheo
lông_quặm,lông_cặm,SYN,"lông_quặm,lông_cặm"
lông_tơ,lông_măng,SYN,lông_măng
lổng_chổng,lỏng_chỏng,SYN,"lổng_chổng,lỏng_chỏng"
lốp_bốp,lốp_đốp,SYN,"lốp_bốp,lốp_đốp"
lộp_bộp,lộp_độp,SYN,"lộp_bộp,lộp_độp"
lơ_mơ,tơ_mơ,SYN,tơ_mơ
lơ_thơ,lơ_phơ,SYN,lơ_phơ
lờ_đờ,lờ_ngờ,SYN,lờ_ngờ
lờ_lãi,lời_lỗ,SYN,lờ_lãi
lờ_mờ,lù_mù,SYN,lù_mù
lỡ,lỡ_ra,SYN,lỡ_ra
lỡ,nhỡ_ra,SYN,nhỡ_ra
lỡ_ra,nhỡ,SYN,lỡ_ra
lỡ_ra,nhỡ_ra,SYN,"lỡ_ra,nhỡ_ra"
lỡ_thì,lỡ_thời,SYN,lỡ_thời
lớ_xớ,xớ_rớ,SYN,"lớ_xớ,xớ_rớ"
lời_lãi,lãi_lờ,SYN,lãi_lờ
lời_lãi,lờ_lãi,SYN,lờ_lãi
lời_lẽ,nhời_nhẽ,SYN,nhời_nhẽ
lờm_xờm,lù_xù,SYN,"lờm_xờm,lù_xù"
lờn_bơn,thờn_bơn,SYN,"lờn_bơn,thờn_bơn"
lờn_lợt,nhờn_nhợt,SYN,"lờn_lợt,nhờn_nhợt"
lởn_vởn,lẩn_vẩn,SYN,lẩn_vẩn
lớn_bồng,lớn_bổng,SYN,"lớn_bồng,lớn_bổng"
lớn_bồng,lớn_phổng,SYN,"lớn_bồng,lớn_phổng"
lớn_bổng,lớn_phổng,SYN,"lớn_bổng,lớn_phổng"
lợn_cà,lợn_dái,SYN,"lợn_cà,lợn_dái"
lợn_cà,lợn_hạch,SYN,"lợn_cà,lợn_hạch"
lợn_dái,lợn_hạch,SYN,"lợn_dái,lợn_hạch"
lợn_ỉ,lợn_ỷ,SYN,"lợn_ỉ,lợn_ỷ"
lớp_lang,trình_tự,SYN,lớp_lang
lớp_nhớp,nhớp_nháp,SYN,lớp_nhớp
lớp_nhớp,nhớp_nhúa,SYN,"lớp_nhớp,nhớp_nhúa"
lớt_phớt,phơn_phớt,SYN,"lớt_phớt,phơn_phớt"
lợt,nhợt,SYN,lợt
lợt_lạt,nhợt_nhạt,SYN,lợt_lạt
lù_đù,lù_khù,SYN,"lù_đù,lù_khù"
lù_đù,lù_rù,SYN,"lù_đù,lù_rù"
lù_đù,rù_rờ,SYN,"lù_đù,rù_rờ"
lù_khù,lù_rù,SYN,"lù_khù,lù_rù"
lù_lù,thù_lù,SYN,thù_lù
lù_mù,tù_mù,SYN,lù_mù
lù_rù,rù_rờ,SYN,"lù_rù,rù_rờ"
lú_lẫn,lú_lấp,SYN,lú_lấp
lú_lấp,lấp_lú,SYN,"lú_lấp,lấp_lú"
lúa_ma,lúa_trời,SYN,"lúa_ma,lúa_trời"
lúa_nương,lúa_rẫy,SYN,lúa_rẫy
luân_lí,luân_lý,SYN,luân_lí
luật_sư,trạng_sư,SYN,trạng_sư
lúc_nhúc,nhung_nhúc,SYN,nhung_nhúc
lúi_húi,lụi_hụi,SYN,lụi_hụi
lúi_xùi,lùi_xùi,SYN,"lúi_xùi,lùi_xùi"
lụi,lụn,SYN,lụn
lũn_cũn,lũn_chũn,SYN,"lũn_cũn,lũn_chũn"
lùng_thùng,lụng_thụng,SYN,"lùng_thùng,lụng_thụng"
lùng_thùng,thùng_thình,SYN,lùng_thùng
lúng_búng,lụng_bụng,SYN,"lúng_búng,lụng_bụng"
lụng_thụng,thùng_thình,SYN,lụng_thụng
luôn_thể,luôn_tiện,SYN,luôn_tiện
luồn_cúi,quị_luỵ,SYN,"luồn_cúi,quị_luỵ"
luồn_cúi,quỵ_luỵ,SYN,"luồn_cúi,quỵ_luỵ"
luỗng,ruỗng,SYN,"luỗng,ruỗng"
luống_cuống,luýnh_quýnh,SYN,luýnh_quýnh
lừ_đừ,lừ_thừ,SYN,lừ_thừ
lừ_đừ,lử_đử,SYN,lử_đử
lừ_thừ,lử_thử,SYN,"lừ_thừ,lử_thử"
lử_khử,lừ_khừ,SYN,"lử_khử,lừ_khừ"
lừa_đảo,lường_đảo,SYN,lường_đảo
lừa_gạt,lường_gạt,SYN,lường_gạt
lừa_lọc,lọc_lừa,SYN,lọc_lừa
lừa_phỉnh,lừa_mị,SYN,lừa_mị
lưng_vốn,dấn_vốn,SYN,dấn_vốn
lừng,lựng,SYN,lựng
lừng_chừng,lần_khần,SYN,"lừng_chừng,lần_khần"
lừng_chừng,lừng_khừng,SYN,lừng_chừng
lừng_danh,nức_danh,SYN,nức_danh
lừng_khừng,lần_chần,SYN,lần_chần
lừng_khừng,lần_khần,SYN,lần_khần
lững_lờ,lờ_lững,SYN,lờ_lững
lững_thững,thủng_thỉnh,SYN,thủng_thỉnh
lựng,rựng,SYN,"lựng,rựng"
lược_bí,lược_dày,SYN,"lược_bí,lược_dày"
lương_bổng,lương_hướng,SYN,lương_hướng
lưỡng_lự,trù_trừ,SYN,trù_trừ
lưỡng_thê,lưỡng_cư,SYN,lưỡng_thê
lượng_thứ,miễn_thứ,SYN,"lượng_thứ,miễn_thứ"
lượng_thứ,tha_thứ,SYN,lượng_thứ
lượng_thứ,thứ_lỗi,SYN,lượng_thứ
lướt_thướt,lượt_thượt,SYN,"lướt_thướt,lượt_thượt"
lưu_li,lưu_ly,SYN,lưu_li
lựu,thạch_lựu,SYN,thạch_lựu
ly_biệt,biệt_li,SYN,biệt_li
ly_biệt,chia_li,SYN,chia_li
ly_biệt,phân_li,SYN,phân_li
lý,thiên_lí,SYN,thiên_lí
lý_liệu_pháp,vật_lí_trị_liệu,SYN,"lý_liệu_pháp,vật_lí_trị_liệu"
lý_liệu_pháp,vật_lý_trị_liệu,SYN,lý_liệu_pháp
lý_số,lý_số,SYN,"lý_số,lý_số"
ma_giáo,ma_mị,SYN,ma_giáo
ma_lanh,tinh_ranh,SYN,ma_lanh
ma_quỉ,ma_quỷ,SYN,ma_quỉ
ma_thuật,yêu_thuật,SYN,yêu_thuật
má,u,SYN,u
mạ,u,SYN,u
mai_mối,mối_manh,SYN,mối_manh
mái_hắt,ô_văng,SYN,mái_hắt
man_di,mọi,SYN,man_di
man_rợ,mọi_rợ,SYN,mọi_rợ
man_trá,quỉ_quyệt,SYN,"man_trá,quỉ_quyệt"
man_trá,quỷ_quyệt,SYN,man_trá
man_trá,xảo_quyệt,SYN,man_trá
man_trá,xảo_trá,SYN,man_trá
màn_gió,ri_đô,SYN,"màn_gió,ri_đô"
mãn_kiếp,mãn_đời,SYN,"mãn_kiếp,mãn_đời"
mang_tiếng,mang_tai_mang_tiếng,SYN,mang_tai_mang_tiếng
màng,màng_màng,SYN,màng_màng
màng,tơ_màng,SYN,tơ_màng
màng_lưới,màng_võng,SYN,"màng_lưới,màng_võng"
màng_màng,váng,SYN,màng_màng
mạng_lưới,màng_lưới,SYN,màng_lưới
mạng_nhện,màng_nhện,SYN,màng_nhện
manh_tâm,rắp_tâm,SYN,manh_tâm
mặt_mẹt,mặt_mo,SYN,"mặt_mẹt,mặt_mo"
mỉa_mai,mai_mỉa,SYN,mai_mỉa
mica,đá_vân_mẫu,SYN,đá_vân_mẫu
mạnh_khoẻ,mạnh_giỏi,SYN,mạnh_giỏi
mao_mạch,mao_quản,SYN,mao_quản
mạo_danh,mạo_xưng,SYN,mạo_xưng
mạo_từ,quán_từ,SYN,"mạo_từ,quán_từ"
mát_lòng,mát_dạ,SYN,mát_dạ
mát_lòng,mát_ruột,SYN,mát_ruột
mát_mặt,mát_mày_mát_mặt,SYN,mát_mày_mát_mặt
mát_rợi,mát_rượi,SYN,mát_rợi
mạt_chược,mà_chược,SYN,"mạt_chược,mà_chược"
mạt_cưa,mạt_cưa,SYN,"mạt_cưa,mạt_cưa"
mạt_kiếp,mạt_đời,SYN,"mạt_kiếp,mạt_đời"
mau_mồm,mau_mồm_mau_miệng,SYN,"mau_mồm,mau_mồm_mau_miệng"
màu_mè,mầu_mè,SYN,mầu_mè
mày_mò,mầy_mò,SYN,mầy_mò
máy_quay_đĩa,máy_hát,SYN,máy_quay_đĩa
máy_tính_cá_nhân,PC,SYN,PC
máy_tính_điện_tử,máy_điện_toán,SYN,máy_điện_toán
mắc_mứu,vướng_mắc,SYN,mắc_mứu
mặc,mặc_thây,SYN,mặc_thây
mặc_kệ,kệ_thây,SYN,kệ_thây
mặc_kệ,kệ_xác,SYN,kệ_xác
mặc_kệ,mặc_thây,SYN,mặc_thây
mặc_kệ,mặc_xác,SYN,mặc_xác
mặc_kệ,thây_kệ,SYN,thây_kệ
mặc_sức,mặc_tình,SYN,mặc_tình
mằn_mặn,măn_mẳn,SYN,măn_mẳn
mằn_thắn,mì_thánh,SYN,"mằn_thắn,mì_thánh"
mằn_thắn,vằn_thắn,SYN,"mằn_thắn,vằn_thắn"
măng_tô,bành_tô,SYN,bành_tô
mắng_mỏ,quở_mắng,SYN,quở_mắng
mắng_nhiếc,nhiếc_mắng,SYN,nhiếc_mắng
mắt_hột,trachoma,SYN,"mắt_hột,trachoma"
mặt_dày,mặt_dạn_mày_dày,SYN,"mặt_dày,mặt_dạn_mày_dày"
mặt_dày,mặt_dày_mày_dạn,SYN,"mặt_dày,mặt_dày_mày_dạn"
mặt_mày,mày_mặt,SYN,mày_mặt
mầm,mậm,SYN,mậm
mẫm,mập,SYN,mẫm
mậm,mống,SYN,mậm
mẫn_cảm,nhậy_cảm,SYN,nhậy_cảm
mấp_mô,khấp_khểnh,SYN,khấp_khểnh
mập_ù,mập_ú,SYN,mập_ù
mất_công,mắc_công,SYN,mắc_công
mất_dạy,vô_giáo_dục,SYN,vô_giáo_dục
mẫu,mẫu_ta,SYN,mẫu_ta
mẹ,nạ,SYN,nạ
mẹ,u,SYN,u
méo_xệch,méo_xẹo,SYN,méo_xẹo
mê_hồn,mê_li,SYN,mê_li
mê_li,mê_ly,SYN,mê_li
mế,u,SYN,u
mệ,u,SYN,u
mềm_lũn,mềm_nhũn,SYN,mềm_lũn
mênh_mông,minh_mông,SYN,minh_mông
mênh_mông,mông_mênh,SYN,mông_mênh
mệt_lử,lử_cò_bợ,SYN,lử_cò_bợ
mệt_lử,mệt_lử_cò_bợ,SYN,mệt_lử_cò_bợ
mì_thánh,vằn_thắn,SYN,"mì_thánh,vằn_thắn"
mĩ_cảm,mỹ_cảm,SYN,mĩ_cảm
mĩ_dục,mỹ_dục,SYN,"mĩ_dục,mỹ_dục"
mĩ_học,mỹ_học,SYN,mĩ_học
mĩ_kí,mỹ_kí,SYN,"mĩ_kí,mỹ_kí"
mĩ_lệ,mỹ_lệ,SYN,mĩ_lệ
mĩ_nghệ,mỹ_nghệ,SYN,mĩ_nghệ
mĩ_nhân_kế,mỹ_nhân_kế,SYN,mĩ_nhân_kế
mĩ_thuật_công_nghiệp,mỹ_thuật_công_nghiệp,SYN,mĩ_thuật_công_nghiệp
mĩ_tục,mỹ_tục,SYN,mĩ_tục
mĩ_viện,mỹ_viện,SYN,mĩ_viện
mĩ_viện,thẩm_mĩ_viện,SYN,"mĩ_viện,thẩm_mĩ_viện"
mĩ_viện,thẩm_mỹ_viện,SYN,mĩ_viện
miễn_thứ,tha_thứ,SYN,miễn_thứ
miểng,mẻ,SYN,miểng
miểng,miếng,SYN,miểng
miệng_tiếng,miệng_thế,SYN,"miệng_tiếng,miệng_thế"
miệt_mài,mài_miệt,SYN,mài_miệt
mít_dai,mít_ráo,SYN,"mít_dai,mít_ráo"
mít_mật,mít_ướt,SYN,mít_mật
mịt,mù,SYN,mịt
mỏ_ác,ức,SYN,mỏ_ác
mó_máy,máy_mó,SYN,"mó_máy,máy_mó"
mó_máy,táy_máy,SYN,mó_máy
moi_móc,xói_móc,SYN,xói_móc
mọi,mọi_rợ,SYN,mọi_rợ
mọn,nhỏ_mọn,SYN,mọn
mong,nhóng,SYN,nhóng
mỏng_dính,mỏng_tanh,SYN,mỏng_tanh
mỏng_tang,mỏng_tanh,SYN,mỏng_tanh
morasse,bông,SYN,morasse
mô,ụ,SYN,ụ
mốc,mốc_xì,SYN,mốc_xì
mỗi_tội,phải_cái_tội,SYN,phải_cái_tội
mối_lái,mối_manh,SYN,mối_manh
mối_manh,mối_manh,SYN,"mối_manh,mối_manh"
mông_lung,mung_lung,SYN,mung_lung
mống,mống_cụt,SYN,mống_cụt
một_thể,luôn_tiện,SYN,luôn_tiện
mơ_màng,mơ_mòng,SYN,mơ_mòng
mở_cờ,mở_cờ_trong_bụng,SYN,mở_cờ
mỡ_lá,mỡ_sa,SYN,"mỡ_lá,mỡ_sa"
mới_tinh,mới_coong,SYN,mới_coong
mụ,mụ_mẫm,SYN,mụ_mẫm
múa_mép,múa_mỏ,SYN,"múa_mép,múa_mỏ"
mục,trang_mục,SYN,trang_mục
mùi_gì,mùi_mẽ_gì,SYN,mùi_mẽ_gì
mũi,mũi_đất,SYN,mũi_đất
mũi_đất,mũi_[nghĩa_5],SYN,"mũi_đất,mũi_[nghĩa_5]"
mủm_mỉm,tủm_tỉm,SYN,mủm_mỉm
mùn_cưa,mạt_cưa,SYN,mạt_cưa
muôn_ngàn,muôn_nghìn,SYN,muôn_nghìn
muôn_vàn,muôn_nghìn,SYN,muôn_nghìn
múp_míp,chút_chít,SYN,"múp_míp,chút_chít"
múp_míp,chụt_chịt,SYN,"múp_míp,chụt_chịt"
mừng_quýnh,mừng_cuống,SYN,"mừng_quýnh,mừng_cuống"
mừng_rơn,mừng_húm,SYN,"mừng_rơn,mừng_húm"
mường_tượng,mường_tưởng,SYN,mường_tưởng
mướp,bướp,SYN,bướp
mướp,tướp,SYN,tướp
mướt,tướt,SYN,tướt
mướt,tướt_bơ,SYN,tướt_bơ
mưu_chước,mưu_kế,SYN,mưu_chước
mưu_chước,mưu_mẹo,SYN,mưu_chước
mỹ_viện,thẩm_mĩ_viện,SYN,thẩm_mĩ_viện
na_mô,nam_mô,SYN,"na_mô,nam_mô"
na_mô,nam_vô,SYN,"na_mô,nam_vô"
nài_ép,ép_nài,SYN,"nài_ép,ép_nài"
nài_nỉ,nằn_nì,SYN,nằn_nì
nài_nỉ,vật_nài,SYN,vật_nài
nài_xin,van_nài,SYN,nài_xin
nài_xin,van_xin,SYN,nài_xin
nam_mô,nam_vô,SYN,"nam_mô,nam_vô"
nam_sài_hồ,sài_hồ,SYN,nam_sài_hồ
nản_chí,sờn_lòng,SYN,sờn_lòng
nản_chí,thoái_chí,SYN,thoái_chí
nản_chí,thối_chí,SYN,thối_chí
nản_lòng,sờn_lòng,SYN,sờn_lòng
nản_lòng,thoái_chí,SYN,thoái_chí
nản_lòng,thối_chí,SYN,thối_chí
nạn,nàn,SYN,nàn
nanh_ác,nanh_nọc,SYN,nanh_ác
nạnh,suy_bì,SYN,"nạnh,suy_bì"
nạnh,tị,SYN,nạnh
nạnh,tị_nạnh,SYN,nạnh
nao_núng,sờn_lòng,SYN,sờn_lòng
nao_núng,thoái_chí,SYN,thoái_chí
nao_núng,thối_chí,SYN,thối_chí
não_nề,não_nùng,SYN,não_nùng
não_nề,não_nuột,SYN,não_nuột
não_nùng,não_nuột,SYN,"não_nùng,não_nuột"
náo_nức,nao_nức,SYN,nao_nức
nát_nước,nát_óc,SYN,nát_nước
náu,nấp,SYN,náu
náu,núp,SYN,náu
náu,trốn,SYN,náu
nạy,nậy,SYN,nậy
nặc,nồng_nặc,SYN,nặc
nặc,sặc_sụa,SYN,nặc
năn_nỉ,nằn_nì,SYN,nằn_nì
nặng_tai,nghễnh_ngãng,SYN,"nặng_tai,nghễnh_ngãng"
nấm_mỡ,nấm_sò,SYN,nấm_mỡ
nẫn,lẳn,SYN,nẫn
nẫn,nây,SYN,"nẫn,nây"
nấp_bóng,núp_bóng,SYN,nấp_bóng
nẫu_ruột,nẫu_ruột_nẫu_gan,SYN,"nẫu_ruột,nẫu_ruột_nẫu_gan"
nẫu_ruột,nẫu_ruột_nhầu_gan,SYN,"nẫu_ruột,nẫu_ruột_nhầu_gan"
nấu_nướng,thổi_nấu,SYN,thổi_nấu
né,nánh,SYN,nánh
nhà_chứa,thanh_lâu,SYN,thanh_lâu
nhà_giam,ngục_thất,SYN,ngục_thất
nhà_hát,hí_trường,SYN,hí_trường
nhà_hát,hí_viện,SYN,hí_viện
nhà_nông,nông_gia,SYN,nông_gia
nhiếc,diếc,SYN,"nhiếc,diếc"
nhiếc_móc,rỉa_rói,SYN,rỉa_rói
nhiễm_sắc_thể,thể_nhiễm_sắc,SYN,thể_nhiễm_sắc
nhút_nhát,rút_rát,SYN,rút_rát
nhuỵ,nhị_cái,SYN,nhị_cái
nhuyễn,nhiễn,SYN,nhiễn
nem_nép,len_lét,SYN,"nem_nép,len_lét"
nem_rế,chả_giò_rế,SYN,"nem_rế,chả_giò_rế"
neo,neo_bấn,SYN,neo_bấn
neo_đơn,neo_người,SYN,neo_người
nể_nang,nể_nả,SYN,nể_nả
nể_trọng,trọng_nể,SYN,trọng_nể
nến_đánh_lửa,buji,SYN,"nến_đánh_lửa,buji"
ngả_nghiêng,sờn_lòng,SYN,sờn_lòng
ngả_nghiêng,thoái_chí,SYN,thoái_chí
ngả_nghiêng,thối_chí,SYN,thối_chí
ngạch_bậc,ngạch_trật,SYN,ngạch_trật
ngàn_ngạt,ngồn_ngột,SYN,"ngàn_ngạt,ngồn_ngột"
ngàn_thu,nghìn_thu,SYN,"ngàn_thu,nghìn_thu"
ngàn_trùng,nghìn_trùng,SYN,ngàn_trùng
ngàn_xưa,nghìn_xưa,SYN,nghìn_xưa
ngang_ngược,ngạo_ngược,SYN,ngạo_ngược
ngang_ngược,ngược_ngạo,SYN,ngược_ngạo
ngang_ngược,tai_ngược,SYN,tai_ngược
ngảnh,ngoảnh,SYN,ngảnh
ngào_ngạt,ngạt_ngào,SYN,ngạt_ngào
ngáo,ngoáo,SYN,"ngáo,ngoáo"
ngáo_ộp,ngoáo_ộp,SYN,ngoáo_ộp
ngạo_ngược,tai_ngược,SYN,"ngạo_ngược,tai_ngược"
ngát,ngạt_ngào,SYN,ngạt_ngào
ngày_tiết,tiết,SYN,ngày_tiết
ngắc_ngứ,ấp_úng,SYN,ngắc_ngứ
ngắm_nghía,nhắm_nhía,SYN,nhắm_nhía
ngằn_ngặt,cằn_cặt,SYN,cằn_cặt
ngắn_tun_hủn,tun_hủn,SYN,"ngắn_tun_hủn,tun_hủn"
ngắt,ngứt,SYN,ngứt
ngặt_nghẽo,ngặt_nghẹo,SYN,ngặt_nghẹo
ngấc,ngẩng,SYN,ngấc
ngấc,ngửng,SYN,"ngấc,ngửng"
ngâm,ngâm_tôm,SYN,ngâm_tôm
ngâm_vịnh,ngâm_ngợi,SYN,"ngâm_vịnh,ngâm_ngợi"
ngần_ngừ,trù_trừ,SYN,trù_trừ
ngẩn,ớ,SYN,ớ
ngẩng,ngửng,SYN,ngửng
ngất,chết_giả,SYN,chết_giả
ngất,chết_giấc,SYN,chết_giấc
ngất_ngư,ngất_ngưởng,SYN,ngất_ngư
ngất_ngưởng,ngất_nghểu,SYN,ngất_nghểu
ngấu_nghiến,nghiến_ngấu,SYN,nghiến_ngấu
ngấu_nghiến,ngốn_ngấu,SYN,ngốn_ngấu
ngậu,ngậu_xị,SYN,"ngậu,ngậu_xị"
nghe_lỏm,nghe_lóm,SYN,nghe_lóm
nghèo_xác_xơ,nghèo_xác,SYN,"nghèo_xác_xơ,nghèo_xác"
nghèo_xác_xơ,nghèo_xác_nghèo_xơ,SYN,"nghèo_xác_xơ,nghèo_xác_nghèo_xơ"
nghèo_xác_xơ,nghèo_xơ_nghèo_xác,SYN,"nghèo_xác_xơ,nghèo_xơ_nghèo_xác"
nghẻo,ngoẻo,SYN,"nghẻo,ngoẻo"
nghẻo,ngỏm,SYN,"nghẻo,ngỏm"
nghẻo,ngủm,SYN,"nghẻo,ngủm"
nghẻo,tịch,SYN,nghẻo
nghẻo,toi,SYN,nghẻo
nghẹo,ngoẹo,SYN,"nghẹo,ngoẹo"
