sentence_id,reference,TensorFlow NMT_hypothesis,PyTorch Transformer_hypothesis,TensorFlow NMT_sentence_chrfpp,PyTorch Transformer_sentence_chrfpp,chrfpp_difference_TensorFlow NMT_minus_PyTorch Transformer,winner
702,Lúc đó tôi được giao nhiệm vụ ở khoa tim trực ban khoa tim .,Ở thời điểm tôi đã được đưa vào dịch vụ tim cho một chiếc máy tính .,vào thời điểm đó tôi được trao cho dịch vụ tim mạch trong vòng quay về tim.,18.816108643280888,29.313014890125782,-10.496906246844894,PyTorch Transformer
703,"Và nhiệm vụ của tôi khi nhân viên phòng cấp cứu yêu cầu khám tim , là tới khám bệnh nhân phòng cấp cứu","Và đó là công việc của tôi , khi những người cứu hộ được gọi là một người bình thường , để thấy bệnh nhân trong các tiểu thuyết .","và đó là công việc của tôi, khi nhân viên cấp cứu gọi cho một người tư vấn tâm thần, để thấy rằng bệnh nhân trong vỏ não.",23.930853992002106,33.34312180596116,-9.412267813959055,PyTorch Transformer
704,và báo cáo lại với bác sĩ giám sát tôi .,Và để báo cáo về việc tôi nhận ra .,và để báo cáo trở lại lần đầu của tôi.,22.267563653865192,27.70953801926491,-5.4419743653997195,PyTorch Transformer
705,"Và tôi gặp bà Drucker , bà rất khó thở .","Và tôi thấy bà ấy đã làm một mình , và cô ấy đang thở .","và tôi đã nhìn thấy cô cô ấy. wow, và cô ấy đã thở bằng tay.",22.602649077377947,17.698318648506355,4.904330428871592,TensorFlow NMT
706,"Và khi tôi nghe bà thở , bà phát ra tiếng khò khè .","Và khi tôi nghe đến cô ấy , cô ấy đã làm một âm thanh .","và khi tôi lắng nghe cô ấy, cô ấy đang làm một âm thanh ác mộng.",31.6519881744383,25.256797685346417,6.395190489091885,TensorFlow NMT
707,"Và khi tôi nghe lồng ngực của bà bằng ống nghe , tôi có thể nghe thấy tiếng lách tách ở cả hai bên cho thấy là bà bị suy tim do tắc nghẽn .","Và khi tôi nghe với ngực với một cái ống , tôi có thể nghe nghe âm thanh của cả hai trong những mặt mà họ đã nói với tôi rằng cô ấy đang ở trong trái tim .","và khi tôi lắng nghe ngực của cô với một cái ống nghe, tôi có thể nghe thấy những âm thanh ẩn trên cả hai phía mà nói với tôi rằng cô ấy đang ở trong cơn thất bại trái tim.",34.54925940652355,41.88047987433061,-7.331220467807064,PyTorch Transformer
708,"Tình trạng này diễn ra khi tim không hoạt động bình thường , và thay vì co bóp đẩy máu đi , một ít máu trào lại vào phổi , và rồi máu ngập đầy phổi , và thế nên bệnh nhân khó thở .","Đây là một điều kiện trong căn bệnh mà trái tim , và thay vì có thể bơm tất cả các máu , một số trong máu , cho thấy một trong những giọt máu , cung cấp máu , và đó là lý do tại sao bạn có","đây là một điều kiện mà tim thất bại, và thay vì có thể bơm tất cả máu lên phía trước, một số máu chảy vào phổi, phổi được đổ đầy máu, và đó là lý do tại sao bạn có hơi thở.",22.70249498055592,27.625721473050056,-4.923226492494138,PyTorch Transformer
709,Chẩn đoán bệnh này không phải là khó .,Và đó không phải là một chẩn đoán khó khăn để làm .,và điều đó không phải là một chẩn đoán khó khăn để gây ra.,52.61867467871929,50.93118207943793,1.6874925992813559,TensorFlow NMT
710,Tôi chẩn bệnh và bắt đầu điều trị cho bà .,Tôi đã làm được điều đó và tôi lập để làm việc cho cô ấy .,tôi làm nó và bắt tay vào làm việc điều trị cho cô ấy.,17.129270975318782,38.58581606820783,-21.45654509288905,PyTorch Transformer
711,Tôi cho bà uống aspirin . Tôi kê thuốc để giảm hoạt động của tim .,Tôi đã đưa cho cô ấy . Tôi đã tặng cho cô ấy để có thể dùng thuốc để có thể .,tôi cho thuốc lá của cô ấy. tôi đưa thuốc của cô ấy để giảm bớt áp lực trong tim cô ấy.,22.85691478938796,31.852801154943926,-8.995886365555965,PyTorch Transformer
712,Tôi kê thuốc lợi tiểu để bà đi tiểu bớt dịch thừa .,"Tôi đã đưa cho cô ấy rằng chúng tôi gọi là người làm những viên thuốc , nước , để làm cho cô ấy để cho ông ấy .","tôi cung cấp những loại thuốc mà chúng tôi gọi là những viên thuốc phiện, nước, để cô ấy đi biển để di chuyển các chất lỏng.",13.95746196866303,16.51173628388837,-2.554274315225342,PyTorch Transformer
713,"Và trong vòng chừng một tiếng rưỡi , hai tiếng sau đó , bà bắt đầu thấy dễ chịu hơn .","Và trong vòng một nửa , một nửa , cô ấy bắt đầu cảm thấy tốt hơn .","và trong hơn một tiếng rưỡi tiếp theo, cô ấy bắt đầu cảm thấy tốt hơn.",33.010310567195845,38.53587275123495,-5.525562184039103,PyTorch Transformer
714,Và tôi cũng thấy tốt .,Và tôi cảm thấy rất tốt .,và tôi cảm thấy thực sự tốt.,47.037475504018204,48.61236615372644,-1.5748906497082373,PyTorch Transformer
715,Và đó là lúc tôi phạm sai lầm đầu tiên ; tôi cho bà xuất viện .,"Và đó là khi tôi làm những sai lầm đầu tiên của mình , tôi gửi cho bà ấy .",và đó là lúc tôi bắt đầu sai lầm đầu tiên tôi gửi cho cô ấy về nhà.,46.17167556325409,53.693182041307665,-7.521506478053574,PyTorch Transformer
716,"Thực ra , tôi phạm 2 sai lầm nữa .","Thực tế , tôi đã làm 2 sai lầm .","thực ra, tôi đã mắc 2 lỗi hơn.",42.362820418514694,40.37708409754394,1.9857363209707515,TensorFlow NMT
717,Tôi cho bà xuất viện mà không nói trước cho bác sĩ giám sát .,Tôi gửi cho cô ấy không nói chuyện với việc tôi .,tôi gửi cho cô ấy về nhà mà không nói chuyện với tôi.,24.635109738184003,28.88500315467834,-4.249893416494338,PyTorch Transformer
718,"Tôi không nhấc điện thoại và làm việc mà đáng lẽ tôi phải làm , là gọi cho bác sĩ giám sát và thuật lại mọi sự cho anh để anh có cơ hội gặp trực tiếp bệnh nhân .","Tôi không chọn điện thoại và làm những gì tôi phải làm , đó là gọi là ý tưởng của tôi và chạy về câu chuyện của ông ấy vì anh ta có cơ hội để nhìn thấy cô ấy .","tôi không nhận lấy điện thoại và làm những gì tôi đáng lẽ ra phải làm, gọi đó là lưu ý của tôi và chạy câu chuyện của anh ta vì vậy anh ta có cơ hội để tự nhìn thấy bản thân mình.",35.61179386732873,37.17214809506702,-1.5603542277382942,PyTorch Transformer
719,"Và anh biết bệnh nhân , anh sẽ có thể thêm thông tin về bà .",Và ông ấy biết cô ấy đã có thể làm được nhiều thông tin về cô ấy .,"và anh ấy biết cô ấy, anh ấy có thể cung cấp thêm thông tin về cô ấy.",31.179713562702638,47.613944546229334,-16.434230983526696,PyTorch Transformer
720,Có lẽ tôi có lí do đúng đắn .,Có thể tôi đã làm cho một lý do tốt .,có lẽ tôi đã làm điều đó vì một lý do tốt.,15.053208140152824,29.643192066369572,-14.589983926216748,PyTorch Transformer
721,Có lẽ tôi không muốn làm một thực tập viên phiền nhiễu .,Có lẽ tôi không muốn là một kẻ thù .,có lẽ tôi không muốn là một người bảo vệ hàng loạt những người hàng ngày.,46.64721260251061,42.681254771730664,3.9659578307799492,TensorFlow NMT
722,Có lẽ tôi đã muốn thật thành công và tự chịu trách nhiệm nên nỗi tôi làm thế và tự chăm sóc bệnh nhân của bác sĩ hướng dẫn mà còn không liên lạc với anh .,"Có lẽ tôi muốn làm như vậy , để có thể làm được trách nhiệm để có thể làm được sự trách nhiệm mà tôi có thể làm để có thể chăm sóc cho người bệnh của mình không phải để liên lạc với ông .",có thể tôi muốn thành công và có thể chịu trách nhiệm mà tôi sẽ làm và tôi sẽ có thể chăm sóc bệnh nhân của mình mà không cần phải liên lạc với anh ta.,34.3572410471994,50.73535197643054,-16.37811092923114,PyTorch Transformer
723,Lỗi lầm thứ hai của tôi còn tệ hơn .,Vấn đề thứ hai mà tôi đã làm là tệ hơn .,sai lầm thứ hai mà tôi đã mắc phải là tệ hơn.,36.3063294725577,48.82547071269603,-12.519141240138332,PyTorch Transformer
724,"Khi cho bà xuất viện , tôi tảng lờ một tiếng nói nhỏ trong lòng tôi cố bảo với tôi rằng , &quot; Goldman , không phải ý kiến hay đâu . Đừng làm việc này . &quot;","Trong việc gửi nhà của bà , tôi đã làm một giọng nói nhỏ trong bên trong đó là cố gắng kể cho tôi , &quot; Goldman , không phải là một ý tưởng tốt . Đừng làm điều này . &quot;","gửi cô ấy về nhà, tôi bỏ qua một giọng nói nhỏ trong đó cố gắng nói với tôi rằng, & quot ôi, không phải là một ý tưởng tốt. đừng làm thế này. & quot",47.810436396820975,45.229063663966755,2.58137273285422,TensorFlow NMT
725,"Thực tế là , tôi thiếu tự tin đến mức tôi hỏi chị y tá đang chăm sóc bà Drucker , &quot; Chị nghĩ cho bà ấy xuất viện có ổn không ? &quot;","Thực tế , khi ta thật sự tự hỏi rằng tôi thực sự hỏi người y tá khi bà ấy nhìn vào bà ấy , &quot; Bạn có nghĩ rằng nếu cô ấy trở thành nhà không ? &quot;","thực tế, việc thiếu tự tin là tôi đã hỏi cô y tá đang tìm kiếm sau cô giáo. & quot bạn có nghĩ là không ổn nếu cô ấy về nhà không? & quot",34.60399339657773,38.29240175014494,-3.688408353567212,PyTorch Transformer
726,"Và chị y tá nghĩ một lúc và nói đơn giản là , &quot; Ồ , tôi nghĩ là bà ấy sẽ ổn thôi . &quot;","Và y tá nghĩ về nó và nói rằng , &quot; Đúng vậy , tôi nghĩ cô ấy sẽ làm được . &quot;","và cô y tá nghĩ về điều này và nói rất quan trọng, & quot vâng, tôi nghĩ cô ấy sẽ ổn thôi. & quot",42.739081265153054,49.05943100307948,-6.320349737926428,PyTorch Transformer
727,Tôi nhớ rõ mọi sự như ngày hôm qua vậy .,Tôi có thể nhớ như thế này .,tôi có thể nhớ điều đó như là ngày hôm qua.,16.121134364716514,38.41530850911057,-22.294174144394052,PyTorch Transformer
728,"Thế là tôi kí giấy tờ xuất viện , và xe cứu thương tới , y sĩ đưa bà về nhà .","Tôi đã tổng hợp cho các tờ giấy , và một người cứu thương được đến , bác sĩ đã đến đến nhà .","vì vậy, tôi đã đăng ký các bài báo, và một chiếc xe cứu thương đến, các bác sĩ nhi đã đến để đưa cô về nhà.",27.74249862594496,31.947010829801286,-4.204512203856325,PyTorch Transformer
729,Và tôi quay lại làm việc ở phòng khám .,Và tôi quay trở lại với việc làm việc .,và tôi quay trở lại với công việc của mình với những người di truyền.,45.84257329515951,32.71380298820408,13.128770306955431,TensorFlow NMT
730,"Phần còn lại ngày hôm đó , chiều đó , Tôi có cảm giác nôn nao trong lòng .","Tất cả những thứ còn lại , tôi đã có một cảm giác về cảm giác này trong bụng tôi .","tất cả những phần còn lại của ngày hôm đó, buổi chiều hôm đó, tôi có một cảm giác ăn vặt bên trong bụng mình.",30.44869187087935,54.72131979142999,-24.27262792055064,PyTorch Transformer
731,Nhưng tôi vẫn tiếp tục làm việc .,Nhưng tôi mang đến với việc làm việc của mình .,nhưng tôi tiếp tục với công việc của mình.,44.809306861575145,48.1444843734136,-3.3351775118384523,PyTorch Transformer
732,"Đến hết ngày , tôi dọn dẹp rời bệnh viện và đi bộ tới bãi gửi xe , để lấy ô-tô lái về nhà rồi tôi làm một việc mà tôi không thường làm .","Và cuối cùng , tôi đã dọn dẹp để rời khỏi bệnh viện và đi đến những nơi để xe đi và lái xe để làm việc của mình khi tôi không làm gì .","và vào cuối ngày, tôi đã đóng góp để lại bệnh viện và đi đến bãi đỗ xe để lấy xe của tôi và lái xe về nhà khi tôi làm điều gì đó mà tôi không thường làm.",34.82445709615967,47.814091490204625,-12.989634394044955,PyTorch Transformer
